## Fri Jan 13 17:18:22 2023
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_icavz9va --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_icavz9va --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_icavz9va/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype CDS --translate --tax_scope auto --target_orthologs all --go_evidence all --pfam_realign denovo --num_servers 2 --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
apaH	1280.SAXN108_2196	1.15e-174	486.0	COG0639@1|root,COG0639@2|Bacteria,1TYBD@1239|Firmicutes,4I7F4@91061|Bacilli,4H0JU@90964|Staphylococcaceae	91061|Bacilli	T	Protein phosphatase 2A homologues, catalytic domain.	-	-	3.1.3.16	ko:K07313	-	-	-	-	ko00000,ko01000	-	-	-	Metallophos
group_2648	176279.SERP1556	4.46e-46	148.0	2CDG1@1|root,304BF@2|Bacteria,1TWFT@1239|Firmicutes,4I592@91061|Bacilli,4H0VF@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2649	176279.SERP1561	2.14e-58	181.0	29ISB@1|root,305PP@2|Bacteria,1TYGZ@1239|Firmicutes,4I7M9@91061|Bacilli,4H108@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2654	176279.SERP1571	1.16e-93	273.0	2A780@1|root,30W4E@2|Bacteria,1U13Q@1239|Firmicutes,4IEMK@91061|Bacilli,4H0K4@90964|Staphylococcaceae	91061|Bacilli	S	YopX protein	-	-	-	-	-	-	-	-	-	-	-	-	YopX
group_2658	1280.SAXN108_2217	8.51e-74	222.0	29IG8@1|root,305DE@2|Bacteria,1TY2G@1239|Firmicutes,4I75J@91061|Bacilli,4H00J@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2662	176279.SERP1576	5.57e-55	172.0	29FVX@1|root,302TM@2|Bacteria,1U461@1239|Firmicutes,4IDXQ@91061|Bacilli,4H0UH@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2663	1280.SAXN108_2221	3.24e-249	684.0	2F37T@1|root,33W29@2|Bacteria,1VXHD@1239|Firmicutes,4HX1G@91061|Bacilli,4H0HN@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2664	176279.SERP1603	5.21e-93	272.0	29H43@1|root,3041P@2|Bacteria,1TVUH@1239|Firmicutes,4IESX@91061|Bacilli,4H0YK@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_588	1280.SAXN108_2255	2.14e-32	112.0	29HJ6@1|root,304GE@2|Bacteria,1TWPM@1239|Firmicutes,4I5HG@91061|Bacilli,4H0ZQ@90964|Staphylococcaceae	91061|Bacilli	S	YonK protein	-	-	-	-	-	-	-	-	-	-	-	-	YonK
group_589	1280.SAXN108_2256	9.79e-278	760.0	2AWMJ@1|root,31NIA@2|Bacteria,1V8GP@1239|Firmicutes,4HT7D@91061|Bacilli,4H0H1@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2670	1280.SAXN108_2260	4.35e-268	741.0	2DU5Y@1|root,33P24@2|Bacteria,1VQ1Z@1239|Firmicutes,4HXQE@91061|Bacilli,4H0KI@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2672	1280.SAXN108_2261	7.62e-97	282.0	29IMX@1|root,305J5@2|Bacteria,1TYAJ@1239|Firmicutes,4I7E1@91061|Bacilli,4H0GN@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_2675	176279.SERP1638	2.13e-106	307.0	2BMYZ@1|root,32GIV@2|Bacteria,1TYAP@1239|Firmicutes,4I7E7@91061|Bacilli,4H0GU@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_599	176279.SERP1643	2.69e-65	200.0	29V8T@1|root,30GNR@2|Bacteria,1TYC9@1239|Firmicutes,4I7G6@91061|Bacilli,4H0PF@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_602	435837.HMPREF0798_02158	3.69e-128	365.0	29IQ5@1|root,305ME@2|Bacteria,1TYEB@1239|Firmicutes,4I7IF@91061|Bacilli,4H0V6@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_607	396513.SCA_2450	1.34e-45	160.0	COG3183@1|root,COG3183@2|Bacteria,1TT6H@1239|Firmicutes,4HN6I@91061|Bacilli	91061|Bacilli	L	HNH nucleases	-	-	-	-	-	-	-	-	-	-	-	-	HNH
group_609	279808.SH1774	5.3e-264	724.0	COG4695@1|root,COG4695@2|Bacteria,1TRKF@1239|Firmicutes,4HBR6@91061|Bacilli,4GXFH@90964|Staphylococcaceae	91061|Bacilli	S	Phage portal protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_portal
clpP_2	279808.SH1773	3.36e-163	461.0	COG0740@1|root,COG0740@2|Bacteria,1TR2H@1239|Firmicutes,4HM2R@91061|Bacilli,4H1GG@90964|Staphylococcaceae	91061|Bacilli	OU	Clp protease	-	-	-	-	-	-	-	-	-	-	-	-	CLP_protease
group_612	279808.SH1769	4.49e-93	272.0	2C9DT@1|root,32YRM@2|Bacteria,1VG1A@1239|Firmicutes,4HPEH@91061|Bacilli,4GZX3@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	HK97-gp10_like
group_613	1234593.ANBY01000020_gene1316	2.24e-25	97.8	2BQ90@1|root,32J3V@2|Bacteria,1TW27@1239|Firmicutes,4I4RM@91061|Bacilli,4H07I@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_617	176279.SERP1643	1.33e-65	201.0	29V8T@1|root,30GNR@2|Bacteria,1TYC9@1239|Firmicutes,4I7G6@91061|Bacilli,4H0PF@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_618	1194526.A284_07745	1.2e-13	64.3	2DIUC@1|root,3044Z@2|Bacteria,1TW1F@1239|Firmicutes,4I4QU@91061|Bacilli,4H058@90964|Staphylococcaceae	91061|Bacilli	S	antibacterial protein	-	GO:0001906,GO:0003674,GO:0005575,GO:0005576,GO:0006950,GO:0006952,GO:0008150,GO:0009405,GO:0009605,GO:0009607,GO:0009617,GO:0009987,GO:0019835,GO:0031640,GO:0035821,GO:0042742,GO:0043207,GO:0044179,GO:0044364,GO:0044419,GO:0044764,GO:0050896,GO:0051704,GO:0051707,GO:0051715,GO:0090729,GO:0098542	-	ko:K20337	ko02024,map02024	-	-	-	ko00000,ko00001	-	-	-	Staph_haemo
group_620	1234593.ANBY01000020_gene1347	1.55e-27	107.0	2EI4V@1|root,33BW7@2|Bacteria	2|Bacteria	S	Protein of unknwon function (DUF3310)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3310
group_624	1179226.AJXO01000005_gene1827	8.65e-77	241.0	COG3935@1|root,COG3935@2|Bacteria,1TPPF@1239|Firmicutes,4HNK6@91061|Bacilli,4GZAE@90964|Staphylococcaceae	91061|Bacilli	L	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	DnaB_2
group_625	629742.STAHO0001_1969	4.8e-132	379.0	29I84@1|root,30556@2|Bacteria,1TXQN@1239|Firmicutes,4I6S0@91061|Bacilli,4GYJC@90964|Staphylococcaceae	91061|Bacilli	S	Protein of unknown function, DUF536	-	-	-	-	-	-	-	-	-	-	-	-	DUF536
group_626	279808.SH1788	7.34e-66	200.0	COG1694@1|root,COG1694@2|Bacteria,1V99P@1239|Firmicutes,4HK8D@91061|Bacilli,4H1K9@90964|Staphylococcaceae	91061|Bacilli	S	MazG nucleotide pyrophosphohydrolase domain	-	-	-	-	-	-	-	-	-	-	-	-	MazG
group_627	1141106.CAIB01000285_gene2640	0.0	1140.0	COG3378@1|root,COG4983@1|root,COG3378@2|Bacteria,COG4983@2|Bacteria,1TQP9@1239|Firmicutes,4HBTB@91061|Bacilli,4GYNB@90964|Staphylococcaceae	91061|Bacilli	S	D5 N terminal like	-	-	-	ko:K06919	-	-	-	-	ko00000	-	-	-	D5_N,Pox_D5
group_628	435838.HMPREF0786_00892	4.31e-164	459.0	29CMR@1|root,2ZZK0@2|Bacteria,1V49C@1239|Firmicutes,4IEWC@91061|Bacilli,4GYRS@90964|Staphylococcaceae	91061|Bacilli	S	AAA domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_24
group_629	985762.SAGN_11262	1.12e-30	109.0	2BUNA@1|root,32PZ2@2|Bacteria,1TWK8@1239|Firmicutes,4I5DY@91061|Bacilli,4H0XR@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_632	279808.SH1777	1.83e-70	212.0	COG1403@1|root,COG1403@2|Bacteria,1VH3I@1239|Firmicutes,4HPWS@91061|Bacilli,4GZVK@90964|Staphylococcaceae	91061|Bacilli	L	HNH nucleases	-	-	-	-	-	-	-	-	-	-	-	-	HNH
group_633	1158601.I585_01194	5.24e-15	70.5	COG1396@1|root,COG1396@2|Bacteria,1VKX5@1239|Firmicutes,4HSFU@91061|Bacilli,4B3E7@81852|Enterococcaceae	91061|Bacilli	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
group_636	1159488.SEQMU2_01585	1.14e-38	133.0	COG1396@1|root,COG1396@2|Bacteria,1VGEH@1239|Firmicutes,4HQBF@91061|Bacilli	91061|Bacilli	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
group_639	1141106.CAIB01000128_gene1065	3.75e-77	230.0	2C86K@1|root,333ZR@2|Bacteria,1VIHM@1239|Firmicutes,4HPWU@91061|Bacilli,4GZQP@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_641	1141106.CAIB01000128_gene1067	1.01e-133	380.0	2BXKX@1|root,32R1J@2|Bacteria,1V6TE@1239|Firmicutes,4HKB9@91061|Bacilli,4GZ0E@90964|Staphylococcaceae	91061|Bacilli	S	Phage tail tube protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_TTP_1
group_643	596319.STAWA0001_0650	1.35e-25	98.2	2E9EY@1|root,333N9@2|Bacteria,1VET0@1239|Firmicutes,4HP4N@91061|Bacilli,4GZVU@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_644	1141106.CAIB01000128_gene1074	0.0	1097.0	COG4626@1|root,COG4626@2|Bacteria,1TPU1@1239|Firmicutes,4HAXI@91061|Bacilli,4GX4C@90964|Staphylococcaceae	91061|Bacilli	S	COG4626 Phage terminase-like protein, large subunit	-	-	-	-	-	-	-	-	-	-	-	-	Terminase_1
group_648	435837.HMPREF0798_00168	1.67e-192	536.0	COG0860@1|root,COG0860@2|Bacteria,1UYPW@1239|Firmicutes,4HBVT@91061|Bacilli,4GX8W@90964|Staphylococcaceae	91061|Bacilli	M	Probably involved in cell-wall metabolism	lytH	GO:0000270,GO:0003674,GO:0003824,GO:0005575,GO:0005576,GO:0005623,GO:0006022,GO:0006026,GO:0006027,GO:0006807,GO:0008150,GO:0008152,GO:0008745,GO:0009056,GO:0009057,GO:0009253,GO:0009987,GO:0016043,GO:0016787,GO:0016810,GO:0016811,GO:0030203,GO:0030288,GO:0030313,GO:0031975,GO:0042597,GO:0043170,GO:0044464,GO:0045229,GO:0061783,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:1901135,GO:1901136,GO:1901564,GO:1901565,GO:1901575	3.5.1.28	ko:K01448	ko01503,map01503	M00727	R04112	RC00064,RC00141	ko00000,ko00001,ko00002,ko01000,ko01011,ko03036	-	-	-	Amidase_3,SH3_3
group_653	435837.HMPREF0798_00942	3.86e-167	469.0	COG1388@1|root,COG3942@1|root,COG1388@2|Bacteria,COG3942@2|Bacteria,1V8WM@1239|Firmicutes,4I27S@91061|Bacilli,4GX44@90964|Staphylococcaceae	91061|Bacilli	M	Lysin motif	-	-	-	-	-	-	-	-	-	-	-	-	CHAP,LysM
ptsG~~~ptsG_1~~~ptsG_2	435838.HMPREF0786_01293	0.0	1189.0	COG1263@1|root,COG1264@1|root,COG2190@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,COG2190@2|Bacteria,1TPJ8@1239|Firmicutes,4HA8X@91061|Bacilli,4GX0J@90964|Staphylococcaceae	91061|Bacilli	G	The phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS), a major carbohydrate active transport system, catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. This system is involved in	ptsG	GO:0003674,GO:0003824,GO:0005215,GO:0005355,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006793,GO:0006796,GO:0006810,GO:0008150,GO:0008152,GO:0008643,GO:0008645,GO:0008982,GO:0009401,GO:0009987,GO:0015144,GO:0015145,GO:0015149,GO:0015749,GO:0016020,GO:0016021,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0031224,GO:0034219,GO:0043167,GO:0043169,GO:0044237,GO:0044425,GO:0044464,GO:0046872,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:1904659	2.7.1.199,2.7.1.208	ko:K02763,ko:K02764,ko:K02765,ko:K02790,ko:K02791,ko:K20116,ko:K20117,ko:K20118	ko00010,ko00500,ko00520,ko02060,map00010,map00500,map00520,map02060	M00266,M00282,M00809	R02631,R02738,R04111	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.1.13,4.A.1.1.14,4.A.1.1.3,4.A.1.1.6,4.A.1.1.9	-	-	PTS_EIIA_1,PTS_EIIB,PTS_EIIC
putP_2~~~putP_1~~~putP	435837.HMPREF0798_01927	0.0	967.0	COG0591@1|root,COG0591@2|Bacteria,1TPVE@1239|Firmicutes,4H9KW@91061|Bacilli,4GX8Z@90964|Staphylococcaceae	91061|Bacilli	E	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	putP	GO:0003333,GO:0003674,GO:0005215,GO:0005283,GO:0005298,GO:0005342,GO:0005343,GO:0005416,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006820,GO:0006865,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0015075,GO:0015077,GO:0015081,GO:0015171,GO:0015291,GO:0015293,GO:0015294,GO:0015318,GO:0015370,GO:0015672,GO:0015711,GO:0015804,GO:0015824,GO:0015849,GO:0016020,GO:0016021,GO:0022804,GO:0022857,GO:0022890,GO:0030001,GO:0031224,GO:0031402,GO:0031420,GO:0034220,GO:0035725,GO:0043167,GO:0043169,GO:0044425,GO:0044464,GO:0046872,GO:0046873,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098655,GO:0098656,GO:0098660,GO:0098662,GO:1903825,GO:1905039	-	ko:K03307,ko:K11928	-	-	-	-	ko00000,ko02000	2.A.21,2.A.21.2	-	-	SSF
group_651	629742.STAHO0001_0587	0.0	1078.0	COG1299@1|root,COG1445@1|root,COG1762@1|root,COG1299@2|Bacteria,COG1445@2|Bacteria,COG1762@2|Bacteria,1TPKU@1239|Firmicutes,4H9KR@91061|Bacilli,4GY2G@90964|Staphylococcaceae	91061|Bacilli	G	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	manP	GO:0003674,GO:0003824,GO:0005215,GO:0005351,GO:0005353,GO:0005402,GO:0005575,GO:0005623,GO:0005886,GO:0006793,GO:0006796,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0008643,GO:0008645,GO:0008982,GO:0009401,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015144,GO:0015145,GO:0015149,GO:0015291,GO:0015293,GO:0015294,GO:0015295,GO:0015318,GO:0015672,GO:0015749,GO:0015755,GO:0016020,GO:0016021,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0022804,GO:0022857,GO:0022877,GO:0022890,GO:0031224,GO:0034219,GO:0034220,GO:0044237,GO:0044425,GO:0044464,GO:0051119,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071944,GO:0090563,GO:0098655,GO:0098660,GO:0098662,GO:1902600	2.7.1.202	ko:K02768,ko:K02769,ko:K02770	ko00051,ko01100,ko01120,ko02060,map00051,map01100,map01120,map02060	M00273	R03232	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.2.1	-	iSB619.SA_RS13955	PTS_EIIA_2,PTS_EIIC,PTS_IIB
group_656	435837.HMPREF0798_00897	0.0	1179.0	COG0488@1|root,COG0488@2|Bacteria,1TPAX@1239|Firmicutes,4H9TK@91061|Bacilli,4GXK0@90964|Staphylococcaceae	91061|Bacilli	S	ABC transporter, ATP-binding protein	yfmR	GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0004812,GO:0004832,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006438,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016874,GO:0016875,GO:0016887,GO:0017076,GO:0017111,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K15738	-	-	-	-	ko00000,ko02000	3.A.1.120.6	-	-	ABC_tran,ABC_tran_CTD,ABC_tran_Xtn
pbp4~~~pbp4_1~~~pbp4_2	435837.HMPREF0798_01846	3.81e-274	750.0	COG1686@1|root,COG1686@2|Bacteria,1TQN0@1239|Firmicutes,4HBD4@91061|Bacilli,4GXCN@90964|Staphylococcaceae	91061|Bacilli	M	Belongs to the peptidase S11 family	-	-	3.4.16.4	ko:K07258	ko00550,ko01100,map00550,map01100	-	-	-	ko00000,ko00001,ko01000,ko01002,ko01011	-	-	-	DUF1958,Peptidase_S11
group_654	435837.HMPREF0798_01403	3.66e-41	135.0	COG1826@1|root,COG1826@2|Bacteria,1VFP2@1239|Firmicutes,4HR4P@91061|Bacilli,4GZWD@90964|Staphylococcaceae	91061|Bacilli	U	Part of the twin-arginine translocation (Tat) system that transports large folded proteins containing a characteristic twin-arginine motif in their signal peptide across membranes. TatA could form the protein-conducting channel of the Tat system	tatA	-	-	ko:K03116	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106
group_655	435837.HMPREF0798_01401	0.0	991.0	COG0672@1|root,COG0672@2|Bacteria,1TQIA@1239|Firmicutes,4HCJZ@91061|Bacilli,4GX4U@90964|Staphylococcaceae	91061|Bacilli	P	Iron permease FTR1 family	ywbL	-	-	ko:K07243	-	-	-	-	ko00000,ko02000	2.A.108.1,2.A.108.2	-	-	FTR1
group_657	629742.STAHO0001_0092	1.99e-157	443.0	COG1266@1|root,COG1266@2|Bacteria,1UZGJ@1239|Firmicutes,4HFCB@91061|Bacilli,4GX2M@90964|Staphylococcaceae	91061|Bacilli	S	CAAX amino terminal protease family protein	ydiL	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0016020,GO:0016021,GO:0016787,GO:0019538,GO:0031224,GO:0043170,GO:0044238,GO:0044425,GO:0044464,GO:0071704,GO:0071944,GO:0140096,GO:1901564	-	ko:K07052	-	-	-	-	ko00000	-	-	-	Abi
group_658	435837.HMPREF0798_01155	0.0	995.0	COG4146@1|root,COG4146@2|Bacteria,1UHPR@1239|Firmicutes,4ITHI@91061|Bacilli,4H1TM@90964|Staphylococcaceae	91061|Bacilli	S	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	-	-	-	-	-	-	-	-	-	-	-	-	SSF
group_659	629742.STAHO0001_0338	3.14e-254	698.0	COG5502@1|root,COG5502@2|Bacteria,1TSZP@1239|Firmicutes,4HCBP@91061|Bacilli,4GWXC@90964|Staphylococcaceae	91061|Bacilli	S	conserved protein (DUF2267)	-	-	-	-	-	-	-	-	-	-	-	-	-
asp1	435837.HMPREF0798_01097	0.0	1014.0	2CI7G@1|root,2ZAK5@2|Bacteria,1TS52@1239|Firmicutes,4IRD6@91061|Bacilli,4GXK1@90964|Staphylococcaceae	91061|Bacilli	S	Accessory Sec system protein Asp1	asp1	GO:0006810,GO:0008104,GO:0008150,GO:0015031,GO:0015833,GO:0033036,GO:0042886,GO:0045184,GO:0051179,GO:0051234,GO:0071702,GO:0071705	-	ko:K12268	-	-	-	-	ko00000,ko02044	3.A.5.10	-	-	Asp1
cobA_2~~~cobA_1	435837.HMPREF0798_01347	3.63e-220	608.0	COG0007@1|root,COG0007@2|Bacteria,1TQNH@1239|Firmicutes,4HBB7@91061|Bacilli,4GXWG@90964|Staphylococcaceae	91061|Bacilli	H	Belongs to the precorrin methyltransferase family	cobA	-	2.1.1.107	ko:K02303	ko00860,ko01100,ko01110,ko01120,map00860,map01100,map01110,map01120	M00121	R03194	RC00003,RC00871	ko00000,ko00001,ko00002,ko01000	-	-	-	TP_methylase
narH_2~~~narH_1~~~narH	435837.HMPREF0798_01349	0.0	1094.0	COG1140@1|root,COG1140@2|Bacteria,1TRGG@1239|Firmicutes,4HAR2@91061|Bacilli,4GXA4@90964|Staphylococcaceae	91061|Bacilli	C	Nitrate reductase beta subunit	narH	-	1.7.5.1	ko:K00371	ko00910,ko01120,ko02020,map00910,map01120,map02020	M00529,M00530,M00804	R00798,R01106,R09497	RC02812	ko00000,ko00001,ko00002,ko01000	5.A.3.1	-	-	Fer4_11,Nitr_red_bet_C
group_663	435837.HMPREF0798_01869	0.0	971.0	COG0119@1|root,COG0119@2|Bacteria,1TP4Y@1239|Firmicutes,4HA6E@91061|Bacilli,4GX6C@90964|Staphylococcaceae	91061|Bacilli	E	Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3-hydroxy-4-methylpentanoate (2-isopropylmalate)	leuA	GO:0003674,GO:0003824,GO:0003852,GO:0006082,GO:0006520,GO:0006551,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009081,GO:0009082,GO:0009098,GO:0009987,GO:0016053,GO:0016740,GO:0016746,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0046394,GO:0046912,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.3.3.13	ko:K01649	ko00290,ko00620,ko01100,ko01110,ko01210,ko01230,map00290,map00620,map01100,map01110,map01210,map01230	M00432	R01213	RC00004,RC00470,RC02754	br01601,ko00000,ko00001,ko00002,ko01000	-	-	iSB619.SA_RS10690,iYO844.BSU28280	HMGL-like,LeuA_dimer
group_664	435837.HMPREF0798_01127	3.21e-50	160.0	29ICX@1|root,305A3@2|Bacteria,1TXY3@1239|Firmicutes,4I70Y@91061|Bacilli,4GZRA@90964|Staphylococcaceae	91061|Bacilli	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
group_666	629742.STAHO0001_0352	0.0	974.0	COG1785@1|root,COG1785@2|Bacteria,1TQCI@1239|Firmicutes,4HA27@91061|Bacilli,4GXE0@90964|Staphylococcaceae	91061|Bacilli	P	Belongs to the alkaline phosphatase family	phoB	GO:0003674,GO:0003824,GO:0004035,GO:0005488,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016311,GO:0016787,GO:0016788,GO:0016791,GO:0042578,GO:0043167,GO:0043169,GO:0044237,GO:0046872	3.1.3.1	ko:K01077	ko00730,ko00790,ko01100,ko02020,map00730,map00790,map01100,map02020	M00126	R02135,R04620	RC00017	ko00000,ko00001,ko00002,ko00537,ko01000,ko04147	-	-	-	Alk_phosphatase
group_667	435837.HMPREF0798_01128	1.66e-108	318.0	COG3944@1|root,COG3944@2|Bacteria,1UZCR@1239|Firmicutes,4HE26@91061|Bacilli,4GYU6@90964|Staphylococcaceae	91061|Bacilli	M	Chain length determinant protein	capA	GO:0000271,GO:0005575,GO:0005623,GO:0005886,GO:0005975,GO:0005976,GO:0006629,GO:0008150,GO:0008152,GO:0008610,GO:0008653,GO:0009058,GO:0009059,GO:0009103,GO:0009987,GO:0016020,GO:0016021,GO:0016043,GO:0016051,GO:0031224,GO:0033692,GO:0034637,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044262,GO:0044264,GO:0044425,GO:0044464,GO:0045226,GO:0045227,GO:0045229,GO:0045230,GO:0046379,GO:0071704,GO:0071840,GO:0071944,GO:1901135,GO:1901137,GO:1901576,GO:1903509	-	-	-	-	-	-	-	-	-	-	Wzz
group_668	435837.HMPREF0798_00349	0.0	909.0	COG0793@1|root,COG0793@2|Bacteria,1TPBI@1239|Firmicutes,4HAKE@91061|Bacilli,4GXTH@90964|Staphylococcaceae	91061|Bacilli	M	Belongs to the peptidase S41A family	ctpA	GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0016020,GO:0016021,GO:0016787,GO:0017171,GO:0019538,GO:0031224,GO:0043170,GO:0044238,GO:0044425,GO:0044464,GO:0070011,GO:0071704,GO:0071944,GO:0140096,GO:1901564	3.4.21.102	ko:K03797	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	PDZ_2,PG_binding_1,Peptidase_S41
